ts_code,trade_date,close,open,high,low,pre_close,change,pct_change,vol,amount,create_time
000847.SH,20250819,3362.1241,3363.8192,3377.9616,3345.9918,3367.8878,-5.7637,-0.1711,40699984.0,80396134.1,2025-08-19 15:05:12
000849.SH,20250819,10989.7279,11173.8832,11257.0419,10982.3818,11196.1111,-206.3832,-1.8433,32772333.0,64980091.9,2025-08-19 15:05:12
000851.SH,20250819,18590.6381,18579.7628,18646.3777,18430.8514,18593.674,-3.0359,-0.0163,36636106.0,53282638.7,2025-08-19 15:05:12
000852.SH,20250819,7242.8494,7231.9301,7289.0315,7193.5945,7237.6018,5.2476,0.0725,340879045.0,558781044.1,2025-08-19 15:05:12
000853.SH,20250819,1430.4764,1437.945,1449.655,1427.0746,1435.251,-4.7746,-0.3327,29522240.0,130618880.9,2025-08-19 15:05:12
000854.SH,20250819,4738.1825,4759.7245,4787.7463,4722.5942,4771.0316,-32.8491,-0.6885,34160059.0,58244197.2,2025-08-19 15:05:12
000855.SH,20250819,1489.8158,1495.5969,1503.693,1486.8445,1494.7533,-4.9375,-0.3303,323304516.0,757623659.5,2025-08-19 15:05:12
000856.SH,20250819,6238.3975,6258.7079,6283.4608,6198.6908,6262.2887,-23.8912,-0.3815,41731236.0,83236000.4,2025-08-19 15:05:12
000857.SH,20250819,11312.7702,11338.0655,11514.452,11292.4658,11336.8035,-24.0333,-0.212,12093020.0,31017778.6,2025-08-19 15:05:12
000858.SH,20250819,8802.6033,8779.3416,8889.0762,8752.1204,8794.7089,7.8944,0.0898,37519810.0,134564550.8,2025-08-19 15:05:12
000859.CSI,20250819,1653.3116,1656.9794,1662.2837,1650.4554,1655.5667,-2.2551,-0.1362,88185663.0,107207331.3,2025-08-19 15:11:41
000860.CSI,20250819,1160.6437,1169.5458,1171.4302,1159.8723,1167.8962,-7.2525,-0.621,74828325.0,96111839.4,2025-08-19 15:11:41
000861.CSI,20250819,2477.9358,2494.3583,2500.5042,2474.7706,2486.4058,-8.47,-0.3407,71546998.0,97623893.1,2025-08-19 15:11:41
000863.SH,20250819,2954.0954,3022.0671,3078.4207,2952.396,3023.8087,-69.7133,-2.3055,7882883.0,39791029.5,2025-08-19 15:05:12
000865.SH,20250819,1462.7542,1467.3474,1474.5089,1461.4348,1466.4537,-3.6995,-0.2523,24093089.0,36417886.8,2025-08-19 15:05:12
000867.SH,20250819,2849.3903,2870.1351,2880.5934,2848.1891,2862.465,-13.0747,-0.4568,36663925.0,38971819.8,2025-08-19 15:05:12
000869.SH,20250819,4011.3636,4019.3907,4031.9547,4007.8091,4003.0908,8.2728,0.2067,6465981.0,5288672.4,2025-08-19 15:05:12
000888.SH,20250819,4240.5817,4241.9438,4262.6319,4230.1817,4241.0934,-0.5117,-0.0121,696099750.0,1060899235.7,2025-08-19 15:05:12
000891.CSI,20250819,1675.1201,1678.9867,1692.1752,1669.8413,1679.5722,-4.4521,-0.2651,638481944.0,1413851978.2,2025-08-19 15:11:41
000901.SH,20250819,6087.0004,6132.0906,6156.7334,6080.2125,6119.8017,-32.8013,-0.536,103490184.0,121690270.9,2025-08-19 15:05:12
000902.CSI,20250819,5826.5473,5830.3028,5863.6589,5810.4001,5829.4885,-2.9412,-0.0505,1623154317.0,2591900660.9,2025-08-19 15:11:41
000902.SH,20250819,5826.5473,5830.3028,5863.6589,5810.4001,5829.4885,-2.9412,-0.0505,1623154317.0,2591900660.9,2025-08-19 15:11:41
000903.SH,20250819,3969.6393,4008.303,4026.4506,3964.3578,4001.5394,-31.9001,-0.7972,111732596.0,280513813.8,2025-08-19 15:05:12
000904.CSI,20250819,5001.3831,5005.227,5038.148,4989.0643,5002.9027,-1.5196,-0.0304,146481251.0,273060196.1,2025-08-19 15:11:41
000905.SH,20250819,6655.3105,6663.157,6707.1139,6631.1193,6668.1726,-12.8621,-0.1929,252839276.0,444629213.6,2025-08-19 15:05:12
000906.SH,20250819,4631.9591,4648.1613,4673.151,4621.5451,4647.2189,-15.2598,-0.3284,503658047.0,998165416.9,2025-08-19 15:05:12
000907.CSI,20250819,5750.5416,5756.1762,5791.2975,5734.5902,5757.1105,-6.5689,-0.1141,399320527.0,717689409.7,2025-08-19 15:11:41
000907.SH,20250819,5750.5416,5756.1762,5791.2975,5734.5902,5757.1105,-6.5689,-0.1141,399320527.0,717689409.7,2025-08-19 15:11:41
000908.CSI,20250819,2180.6949,2193.978,2195.286,2178.7812,2195.1857,-14.4908,-0.6601,4972419.0,7506355.2,2025-08-19 15:11:41
000909.CSI,20250819,2899.9512,2929.8166,2961.0617,2894.7536,2925.015,-25.0638,-0.8569,45617239.0,60356859.6,2025-08-19 15:11:41
000910.CSI,20250819,2216.5676,2236.1626,2239.227,2212.2822,2232.1746,-15.607,-0.6992,46464480.0,81127654.7,2025-08-19 15:11:41
000911.CSI,20250819,6386.0127,6400.8957,6414.1639,6330.2862,6368.3413,17.6714,0.2775,9795899.0,41982963.9,2025-08-19 15:11:41
000912.CSI,20250819,21887.234,21738.1335,22021.4359,21735.6661,21694.3168,192.9172,0.8893,4068534.0,28295377.1,2025-08-19 15:11:41
000913.SH,20250819,8926.0943,9099.5562,9260.086,8925.1572,9085.4254,-159.3311,-1.7537,7882743.0,37990112.8,2025-08-19 15:05:12
000914.SH,20250819,6816.3748,6859.7656,6887.9957,6807.7695,6865.4845,-49.1097,-0.7153,69751651.0,95189708.1,2025-08-19 15:05:12
000915.CSI,20250819,2722.5123,2734.2159,2760.8986,2713.9599,2740.537,-18.0247,-0.6577,35827402.0,138263284.1,2025-08-19 15:11:41
000915.SH,20250819,2722.5123,2734.2159,2760.8986,2713.9599,2740.537,-18.0247,-0.6577,35827402.0,138263284.1,2025-08-19 15:11:41
000916.CSI,20250819,4162.8003,4077.4781,4207.384,4071.7111,4079.0116,83.7887,2.0541,13274119.0,52885901.9,2025-08-19 15:11:41
000916.SH,20250819,4162.8003,4077.4781,4207.384,4071.7111,4079.0116,83.7887,2.0541,13274119.0,52885901.9,2025-08-19 15:11:41
000917.CSI,20250819,2513.5253,2511.5398,2523.1795,2510.9321,2508.7398,4.7855,0.1908,13164281.0,9937985.8,2025-08-19 15:11:41
000918.CSI,20250819,4329.6929,4347.8404,4384.5653,4318.7838,4342.3,-12.6071,-0.2903,55487429.0,219784785.8,2025-08-19 15:11:41
000919.CSI,20250819,5213.1596,5245.7643,5259.2994,5204.6737,5237.6357,-24.4761,-0.4673,106801745.0,116065531.0,2025-08-19 15:11:41
000922.CSI,20250819,5537.4535,5544.0682,5553.5903,5525.0762,5542.7569,-5.3034,-0.0957,53244899.0,52905858.2,2025-08-19 15:11:41
000925.CSI,20250819,4709.7097,4725.4826,4741.4807,4700.2632,4717.4145,-7.7048,-0.1633,67221325.0,103371486.8,2025-08-19 15:11:41
000926.CSI,20250819,2272.5702,2282.2927,2286.7195,2268.419,2280.7306,-8.1604,-0.3578,231969837.0,310391694.5,2025-08-19 15:11:41
000926.SH,20250819,2272.5702,2282.2927,2286.7195,2268.419,2280.7306,-8.1604,-0.3578,231969837.0,310391694.5,2025-08-19 15:11:41
000927.CSI,20250819,1952.0787,1961.8814,1967.2464,1949.5593,1960.7389,-8.6602,-0.4417,99307843.0,118946633.5,2025-08-19 15:11:41
000927.SH,20250819,1952.0787,1961.8814,1967.2464,1949.5593,1960.7389,-8.6602,-0.4417,99307843.0,118946633.5,2025-08-19 15:11:41
000928.SH,20250819,2724.5054,2736.9154,2738.6606,2720.8324,2738.4063,-13.9009,-0.5076,10351945.0,10655902.6,2025-08-19 15:05:12
000929.CSI,20250819,3323.758,3350.0791,3379.1823,3316.3637,3350.1336,-26.3756,-0.7873,79777298.0,118601056.8,2025-08-19 15:11:41
000929.SH,20250819,3323.758,3350.0791,3379.1823,3316.3637,3350.1336,-26.3756,-0.7873,79777298.0,118601056.8,2025-08-19 15:11:41
000930.CSI,20250819,3009.5965,3031.059,3033.8465,3001.5782,3027.8298,-18.2333,-0.6022,88195716.0,164363655.0,2025-08-19 15:11:41
000930.SH,20250819,3009.5965,3031.059,3033.8465,3001.5782,3027.8298,-18.2333,-0.6022,88195716.0,164363655.0,2025-08-19 15:11:41
000931.CSI,20250819,5932.1131,5928.8289,5962.5483,5864.2664,5911.0882,21.0249,0.3557,29614569.0,73898845.3,2025-08-19 15:11:41
000932.SH,20250819,16167.7863,16061.5602,16255.2631,16060.4214,16035.8102,131.9761,0.823,10430746.0,39119671.7,2025-08-19 15:05:12
000933.SH,20250819,8847.7009,8960.0494,9108.2791,8845.9257,8951.7072,-104.0063,-1.1619,19975763.0,69007891.4,2025-08-19 15:05:12
000934.SH,20250819,6407.2659,6444.9462,6471.7888,6398.0552,6452.5439,-45.278,-0.7017,129680007.0,147176388.8,2025-08-19 15:05:12
000935.SH,20250819,5377.5971,5387.2461,5442.9519,5358.2935,5398.6141,-21.017,-0.3893,73347213.0,272827835.0,2025-08-19 15:05:12
000936.CSI,20250819,7570.0879,7454.5379,7643.5109,7446.5812,7451.8206,118.2673,1.5871,36575312.0,84561027.8,2025-08-19 15:11:41
000936.SH,20250819,7570.0879,7454.5379,7643.5109,7446.5812,7451.8206,118.2673,1.5871,36575312.0,84561027.8,2025-08-19 15:11:41
000937.CSI,20250819,2471.1352,2474.761,2482.1036,2467.0654,2468.479,2.6562,0.1076,25709476.0,17953142.4,2025-08-19 15:11:41
000937.SH,20250819,2471.1352,2474.761,2482.1036,2467.0654,2468.479,2.6562,0.1076,25709476.0,17953142.4,2025-08-19 15:11:41
000941.CSI,20250819,1923.4228,1929.3864,1941.4836,1913.9395,1932.8671,-9.4443,-0.4886,15906238.0,46722783.3,2025-08-19 15:11:41
000941.SH,20250819,1923.4228,1929.3864,1941.4836,1913.9395,1932.8671,-9.4443,-0.4886,15906238.0,46722783.3,2025-08-19 15:11:41
000942.CSI,20250819,10410.1766,10377.0264,10448.0641,10346.5636,10344.3011,65.8755,0.6368,21653398.0,81818748.6,2025-08-19 15:11:41
000942.SH,20250819,10410.1766,10377.0264,10448.0641,10346.5636,10344.3011,65.8755,0.6368,21653398.0,81818748.6,2025-08-19 15:11:41
000944.CSI,20250819,3868.8207,3893.7906,3922.5932,3859.9252,3893.3408,-24.5201,-0.6298,38538216.0,74551745.7,2025-08-19 15:11:41
000945.CSI,20250819,1472.4021,1477.3254,1480.0492,1471.2782,1476.3965,-3.9944,-0.2706,13505105.0,10971473.5,2025-08-19 15:11:41
000945.SH,20250819,1472.4021,1477.3254,1480.0492,1471.2782,1476.3965,-3.9944,-0.2706,13505105.0,10971473.5,2025-08-19 15:11:41
000948.CSI,20250819,2776.4464,2759.9796,2805.8268,2759.9033,2758.715,17.7314,0.6427,16533259.0,12967560.2,2025-08-19 15:11:41
000948.SH,20250819,2776.4464,2759.9796,2805.8268,2759.9033,2758.715,17.7314,0.6427,16533259.0,12967560.2,2025-08-19 15:11:41
000949.CSI,20250819,5338.0686,5328.6644,5365.4092,5323.3687,5332.4075,5.6611,0.1062,10672215.0,13360873.4,2025-08-19 15:11:41
000949.SH,20250819,5338.0686,5328.6644,5365.4092,5323.3687,5332.4075,5.6611,0.1062,10672215.0,13360873.4,2025-08-19 15:11:41
000952.CSI,20250819,2832.2789,2835.2732,2859.6108,2828.8994,2823.2522,9.0267,0.3197,6199452.0,4362261.9,2025-08-19 15:11:41
000959.CSI,20250819,7684.6033,7668.6798,7715.4877,7661.454,7662.9399,21.6634,0.2827,94923985.0,291960336.5,2025-08-19 15:11:41
000961.CSI,20250819,3689.0955,3713.0151,3740.2636,3680.9799,3711.3594,-22.2639,-0.5999,38655123.0,72260593.9,2025-08-19 15:11:41
000964.CSI,20250819,9276.6782,9345.733,9439.2849,9253.7827,9350.7015,-74.0233,-0.7916,81347790.0,303485474.6,2025-08-19 15:11:41
000965.CSI,20250819,5429.127,5453.8334,5472.3504,5419.5716,5446.3629,-17.2359,-0.3165,202215158.0,282125956.4,2025-08-19 15:11:41
000965.SH,20250819,5429.127,5453.8334,5472.3504,5419.5716,5446.3629,-17.2359,-0.3165,202215158.0,282125956.4,2025-08-19 15:11:41
000966.CSI,20250819,7936.9275,7946.0691,7977.7016,7910.7754,7938.6452,-1.7177,-0.0216,202327217.0,350712086.2,2025-08-19 15:11:41
000967.CSI,20250819,6186.6436,6209.5299,6227.5828,6174.2109,6201.7,-15.0564,-0.2428,404542376.0,632838042.6,2025-08-19 15:11:41
000967.SH,20250819,6186.6436,6209.5299,6227.5828,6174.2109,6201.7,-15.0564,-0.2428,404542376.0,632838042.6,2025-08-19 15:11:41
000969.CSI,20250819,4772.135,4784.8084,4820.379,4760.3157,4779.2421,-7.1071,-0.1487,124268756.0,382096288.2,2025-08-19 15:11:41
000970.CSI,20250819,1718.6718,1726.0427,1736.8975,1714.8905,1722.7939,-4.1221,-0.2393,38674678.0,58345392.8,2025-08-19 15:11:41
000970.SH,20250819,1718.6718,1726.0427,1736.8975,1714.8905,1722.7939,-4.1221,-0.2393,38674678.0,58345392.8,2025-08-19 15:11:41
000971.CSI,20250819,2935.3881,2945.9933,2972.0535,2929.13,2944.8794,-9.4913,-0.3223,103928274.0,322802815.8,2025-08-19 15:11:41
000974.SH,20250819,7174.0657,7219.3326,7248.7058,7163.4665,7228.5237,-54.458,-0.7534,113146748.0,134208828.6,2025-08-19 15:05:12
000977.CSI,20250819,1652.0254,1657.4147,1665.368,1646.5216,1658.2715,-6.2461,-0.3767,21345865.0,52914371.2,2025-08-19 15:11:41
000978.CSI,20250819,11796.6423,11851.0316,12023.8937,11778.3392,11848.9605,-52.3182,-0.4415,23794524.0,77780099.9,2025-08-19 15:11:41
000979.CSI,20250819,5575.1241,5599.5282,5629.2125,5561.8644,5605.2719,-30.1478,-0.5378,78819611.0,112033491.3,2025-08-19 15:11:41
000980.CSI,20250819,3230.6377,3234.8972,3252.6142,3222.1369,3234.3325,-3.6948,-0.1142,58747411.0,152077016.3,2025-08-19 15:11:41
000980.SH,20250819,3230.6377,3234.8972,3252.6142,3222.1369,3234.3325,-3.6948,-0.1142,58747411.0,152077016.3,2025-08-19 15:11:41
000982.SH,20250819,8201.6458,8222.039,8258.613,8177.1142,8225.8039,-24.1581,-0.2937,252839276.0,444629213.6,2025-08-19 15:05:12
000984.CSI,20250819,4274.0644,4280.9211,4303.1511,4263.9309,4280.9035,-6.8391,-0.1598,250818770.0,553536203.2,2025-08-19 15:11:41
000985.CSI,20250819,5483.4519,5487.2063,5518.2567,5468.2154,5486.5658,-3.1139,-0.0568,1601754933.0,2571178806.5,2025-08-19 15:11:41
000985.SH,20250819,5483.4519,5487.2063,5518.2567,5468.2154,5486.5658,-3.1139,-0.0568,1601754933.0,2571178806.5,2025-08-19 15:11:41
000986.SH,20250819,2191.2943,2201.8111,2202.7079,2188.5193,2202.9614,-11.6671,-0.5296,16078298.0,13614559.9,2025-08-19 15:05:12
000987.SH,20250819,3795.74,3820.1134,3849.2442,3786.8401,3821.7421,-26.0021,-0.6804,102990694.0,147591520.0,2025-08-19 15:05:12
000988.CSI,20250819,3553.4407,3575.9144,3578.0162,3541.3455,3574.009,-20.5683,-0.5755,131816821.0,240006177.8,2025-08-19 15:11:41
000988.SH,20250819,3553.4407,3575.9144,3578.0162,3541.3455,3574.009,-20.5683,-0.5755,131816821.0,240006177.8,2025-08-19 15:11:41
000989.SH,20250819,5408.8617,5404.4693,5438.5302,5341.9037,5385.0419,23.8198,0.4423,49322501.0,105883626.1,2025-08-19 15:05:12
000990.CSI,20250819,13499.4929,13404.3133,13580.531,13402.2727,13383.6312,115.8617,0.8657,12248080.0,45684435.6,2025-08-19 15:11:41
000991.SH,20250819,9627.7466,9751.1731,9909.9327,9626.2949,9741.5068,-113.7602,-1.1678,25121631.0,82113277.1,2025-08-19 15:05:12
000992.SH,20250819,6117.0312,6150.9833,6176.4046,6108.4285,6158.992,-41.9608,-0.6813,150847053.0,165342844.1,2025-08-19 15:05:12
000993.SH,20250819,7159.3818,7172.8229,7243.0584,7133.3794,7186.559,-27.1772,-0.3782,90341691.0,305292767.3,2025-08-19 15:05:12
000994.CSI,20250819,8790.5503,8660.5593,8861.6498,8653.5129,8653.0017,137.5486,1.5896,59301140.0,109419547.1,2025-08-19 15:11:41
000994.SH,20250819,8790.5503,8660.5593,8861.6498,8653.5129,8653.0017,137.5486,1.5896,59301140.0,109419547.1,2025-08-19 15:11:41
000995.CSI,20250819,2563.6539,2570.1695,2575.822,2559.624,2565.2424,-1.5885,-0.0619,29223792.0,21582323.1,2025-08-19 15:11:41
000995.SH,20250819,2563.6539,2570.1695,2575.822,2559.624,2565.2424,-1.5885,-0.0619,29223792.0,21582323.1,2025-08-19 15:11:41
000998.CSI,20250819,2482.9872,2479.3017,2513.2863,2471.5339,2480.4129,2.5743,0.1038,74853617.0,283245010.8,2025-08-19 15:11:41
133333.CSI,20250819,3674.56,3686.02,3708.2,3666.15,3685.84,-11.28,-0.306,0.0,0.0,2025-08-19 15:11:41
399001.SZ,20250819,11821.626,11827.9015,11908.6795,11774.9166,11835.5726,-13.9466,-0.1178,943169648.0,1527469705.9,2025-08-19 15:11:41
399002.SZ,20250819,15805.5074,15813.8977,15921.8979,15743.057,15824.154,-18.6466,-0.1178,281947317.0,620006015.1,2025-08-19 15:05:12
399003.SZ,20250819,8793.5756,8799.0017,8814.5869,8741.8242,8798.0617,-4.4861,-0.051,158525.0,89489.2,2025-08-19 15:05:12
399004.SZ,20250819,7218.5109,7219.9855,7276.7704,7191.857,7223.8552,-5.3443,-0.074,74147541.0,228269517.5,2025-08-19 15:05:12
399005.SZ,20250819,7207.597,7218.207,7259.9483,7171.0099,7219.8098,-12.2128,-0.1692,63962468.0,140094634.4,2025-08-19 15:05:12
399006.SZ,20250819,2601.7431,2596.578,2634.597,2586.9482,2606.2018,-4.4587,-0.1711,324363016.0,755313950.4,2025-08-19 15:11:41
399007.SZ,20250819,4945.2032,4947.8538,4984.739,4926.5843,4951.9996,-6.7964,-0.1372,182970733.0,457768151.4,2025-08-19 15:05:12
399008.SZ,20250819,1478.4705,1479.7537,1489.2885,1469.4295,1479.4202,-0.9497,-0.0642,171834854.0,289317002.4,2025-08-19 15:05:12
399009.SZ,20250819,4514.5978,4519.8373,4550.0445,4495.225,4526.1916,-11.5938,-0.2561,108823191.0,229498633.9,2025-08-19 15:05:12
399010.SZ,20250819,8439.327,8421.7052,8497.8864,8378.6131,8427.2277,12.0993,0.1436,291550820.0,484486477.4,2025-08-19 15:05:12
399011.SZ,20250819,5863.3439,5861.4319,5901.3113,5835.5501,5865.993,-2.6491,-0.0452,474521553.0,942254628.8,2025-08-19 15:05:12
399012.SZ,20250819,3871.0372,3861.3508,3910.7439,3851.2129,3873.696,-2.6588,-0.0686,127403745.0,390795397.7,2025-08-19 15:05:12
399013.SZ,20250819,5077.4134,5081.839,5106.4304,5049.2552,5076.0317,1.3817,0.0272,223751673.0,434206603.3,2025-08-19 15:05:12
399015.SZ,20250819,2929.8119,2918.5739,2949.0318,2906.4545,2922.4009,7.411,0.2536,192574236.0,322248613.7,2025-08-19 15:05:12
399016.SZ,20250819,5063.8309,5068.6088,5114.7305,5041.4969,5071.2166,-7.3857,-0.1456,45308639.0,182302083.8,2025-08-19 15:05:12
399017.SZ,20250819,4556.6143,4559.5542,4595.9061,4520.2921,4551.4095,5.2048,0.1144,54813097.0,150052425.1,2025-08-19 15:05:12
399018.SZ,20250819,5291.1498,5300.5556,5337.8533,5265.5316,5315.9734,-24.8236,-0.467,25969366.0,119917696.1,2025-08-19 15:05:12
399019.SZ,20250819,4486.4562,4469.4138,4519.4373,4453.5502,4477.7452,8.711,0.1945,85701121.0,174819014.4,2025-08-19 15:05:12
399020.SZ,20250819,1789.9732,1778.4462,1798.6536,1767.3455,1779.9588,10.0144,0.5626,75819482.0,139680193.3,2025-08-19 15:05:12
399030.SZ,20250819,3375.0189,3381.0934,3407.1926,3355.881,3383.6511,-8.6322,-0.2551,9302799.0,39315660.6,2025-08-19 15:05:12
399050.SZ,20250819,2733.692,2745.666,2755.9618,2720.1686,2745.4483,-11.7563,-0.4282,29317289.0,77433438.0,2025-08-19 15:05:12
399060.SZ,20250819,2824.4701,2839.4087,2845.2613,2806.5564,2834.1999,-9.7298,-0.3433,26894913.0,96366798.1,2025-08-19 15:05:12
399088.SZ,20250819,4157.1158,4173.4552,4197.6809,4139.1991,4174.7532,-17.6374,-0.4225,53752103.0,195663574.8,2025-08-19 15:05:12
399100.SZ,20250819,10981.2675,10961.6678,11040.3075,10912.8162,10965.9071,15.3604,0.1401,922025601.0,1513517893.3,2025-08-19 15:05:12
399101.SZ,20250819,13357.0416,13340.8506,13433.4112,13262.9337,13335.0398,22.0018,0.165,405442802.0,534722040.5,2025-08-19 15:05:12
399102.SZ,20250819,3547.8749,3537.501,3572.117,3526.3799,3545.8959,1.979,0.0558,324363016.0,755313950.4,2025-08-19 15:05:12
399106.SZ,20250819,2343.7431,2339.9651,2356.2614,2328.819,2341.1672,2.5759,0.11,943169648.0,1527469705.9,2025-08-19 15:05:12
399107.SZ,20250819,2451.8536,2447.8989,2464.9742,2436.2303,2449.1603,2.6933,0.11,942632735.0,1527305319.7,2025-08-19 15:05:12
399108.SZ,20250819,1335.2197,1334.0464,1336.4915,1329.1403,1333.175,2.0447,0.1534,536912.0,164386.2,2025-08-19 15:05:12
399231.SZ,20250819,1328.0408,1326.6128,1340.0741,1325.0001,1326.6551,1.3857,0.1045,6541884.0,6244975.1,2025-08-19 15:05:12
399232.SZ,20250819,2993.5055,3008.1581,3019.1983,2983.4942,3017.3104,-23.8049,-0.7889,6623706.0,7716197.4,2025-08-19 15:05:12
399233.SZ,20250819,3062.5552,3056.3281,3079.8283,3041.2736,3056.0053,6.5499,0.2143,583091221.0,1061247781.4,2025-08-19 15:05:12
399234.SZ,20250819,905.6744,906.6487,908.3269,902.212,906.437,-0.7626,-0.0841,13302679.0,9568564.7,2025-08-19 15:05:12
399235.SZ,20250819,1071.0443,1057.7534,1074.1187,1056.7028,1056.5328,14.5115,1.3735,14326839.0,11602445.9,2025-08-19 15:05:12
399236.SZ,20250819,1463.4794,1450.9969,1472.0057,1450.9969,1448.2997,15.1797,1.0481,35628892.0,38008710.9,2025-08-19 15:05:12
399237.SZ,20250819,1206.5352,1208.5397,1216.0314,1201.7367,1209.2458,-2.7106,-0.2242,6399559.0,7233025.4,2025-08-19 15:05:12
399238.SZ,20250819,1376.707,1368.5445,1391.4605,1356.1088,1359.2762,17.4308,1.2824,718430.0,669329.5,2025-08-19 15:05:12
399239.SZ,20250819,2171.9671,2160.0717,2195.3572,2154.2372,2162.0708,9.8963,0.4577,111855985.0,205999215.2,2025-08-19 15:05:12
399240.SZ,20250819,1708.1854,1718.1776,1731.8859,1705.4614,1732.1598,-23.9744,-1.3841,44201453.0,78358732.4,2025-08-19 15:05:12
399241.SZ,20250819,1244.7722,1237.4753,1253.6411,1237.4753,1232.3976,12.3746,1.0041,19216197.0,9848492.5,2025-08-19 15:05:12
399242.SZ,20250819,1325.9444,1315.4233,1332.809,1312.6073,1311.6624,14.282,1.0888,33915600.0,22084533.5,2025-08-19 15:05:12
399243.SZ,20250819,1548.1079,1560.393,1584.7301,1545.573,1564.3598,-16.2519,-1.0389,7594108.0,16319488.3,2025-08-19 15:05:12
399244.SZ,20250819,599.1105,596.9887,601.8298,594.5384,599.3522,-0.2417,-0.0403,10913195.0,11734006.5,2025-08-19 15:05:12
399248.SZ,20250819,994.2287,996.4473,1004.2757,982.8107,995.2612,-1.0325,-0.1037,16707320.0,15373896.8,2025-08-19 15:05:12
399249.SZ,20250819,2478.262,2460.2963,2485.867,2440.1987,2457.8574,20.4046,0.8302,452901.0,634825.0,2025-08-19 15:05:12
399258.SZ,20250819,3571.9251,3573.6871,3598.3995,3537.0965,3568.7299,3.1952,0.0895,30995058.0,84695743.9,2025-08-19 15:05:12
399259.SZ,20250819,3843.026,3848.7942,3875.8903,3821.0735,3852.6909,-9.6649,-0.2509,17621939.0,47638221.8,2025-08-19 15:05:12
399260.SZ,20250819,3077.3961,3073.724,3097.7553,3058.2526,3069.7543,7.6418,0.2489,38495592.0,131573729.7,2025-08-19 15:05:12
399261.SZ,20250819,4502.0519,4443.9295,4544.4393,4441.0646,4452.6427,49.4092,1.1097,17568252.0,105954312.4,2025-08-19 15:05:12
399262.SZ,20250819,2360.8002,2349.15,2395.0579,2347.2721,2357.4186,3.3816,0.1434,44241565.0,186856299.2,2025-08-19 15:05:12
399263.SZ,20250819,2647.8153,2614.6026,2678.9526,2613.4479,2625.5614,22.2539,0.8476,36824110.0,146962494.1,2025-08-19 15:05:12
399264.SZ,20250819,1634.3707,1627.3997,1659.7111,1624.3678,1635.8263,-1.4556,-0.089,31000871.0,89982240.1,2025-08-19 15:05:12
399265.SZ,20250819,1199.8234,1202.5701,1227.3316,1195.2207,1200.7525,-0.9291,-0.0774,12994609.0,35913305.5,2025-08-19 15:05:12
399266.SZ,20250819,2650.9777,2648.3312,2676.5156,2633.8544,2654.4423,-3.4646,-0.1305,15523484.0,58308306.0,2025-08-19 15:05:12
399267.SZ,20250819,2077.2847,2068.8085,2093.7172,2060.5171,2079.0714,-1.7867,-0.0859,24581168.0,80043459.5,2025-08-19 15:05:12
399268.SZ,20250819,1912.1178,1908.4922,1930.0978,1901.7835,1917.6327,-5.5149,-0.2876,24287642.0,84231232.7,2025-08-19 15:05:12
399269.SZ,20250819,6096.9485,6000.7492,6164.1862,5997.9461,6019.8709,77.0776,1.2804,28521410.0,147132643.8,2025-08-19 15:05:12
399274.SZ,20250819,4831.2208,4802.2359,4885.2694,4792.843,4800.4632,30.7576,0.6407,35201900.0,151250225.2,2025-08-19 15:05:12
399275.SZ,20250819,3019.0473,3032.1407,3078.8413,3009.6356,3034.1033,-15.056,-0.4962,15330101.0,36785668.4,2025-08-19 15:05:12
399276.SZ,20250819,6132.3084,6076.2165,6189.8359,6075.0903,6087.1965,45.1119,0.7411,18052918.0,95292455.3,2025-08-19 15:05:12
399277.SZ,20250819,2951.26,2959.6603,2994.1647,2943.1966,2954.5706,-3.3106,-0.1121,19205559.0,37096422.7,2025-08-19 15:05:12
